artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Diablo Swing Orchestra,Black Box Messiah,367,4,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",4z4lmHZnpBsfmc5Bgg7pGN,177280.0,0.415,3.71e-05,0.997,0.801,0.147,0.392,-2.438,0.186,180.061,0.0,4.0
Diablo Swing Orchestra,D'Angelo,2436,22,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",,,,,,,,,,,,,
Diablo Swing Orchestra,Gunpowder Chant,1321,13,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",4iTKyzPIsBXEBKQSbROgrE,110800.0,0.227,0.255,0.623,0.499,0.42,0.121,-8.41,0.0367,82.03,0.0,4.0
Diablo Swing Orchestra,Heroines,3097,11,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",7CNyG934XWPTmeGRgYGxvc,322560.0,0.653,0.00309,0.881,0.044,0.079,0.572,-6.109,0.0495,126.922,1.0,4.0
Diablo Swing Orchestra,Infralove,3069,12,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",482O50cWFocggEglNcMFfk,294400.0,0.451,0.000697,0.946,0.00647,0.0492,0.704,-5.358,0.0748,165.249,4.0,4.0
Diablo Swing Orchestra,Justice For Saint Mary,1973,4,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",7adBRGDsGBM8JXpb929y98,497253.0,0.511,0.167,0.673,0.345,0.118,0.306,-5.909,0.0385,124.94,7.0,4.0
Diablo Swing Orchestra,Karma Bonfire,254,2,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",2fXkZu04EWR78ng20KnJs0,254826.0,0.517,0.00136,0.931,0.0357,0.0901,0.588,-2.682,0.0764,184.929,7.0,4.0
Diablo Swing Orchestra,Pink Noise Waltz,1830,5,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",03B9I81GdEAwXVCOIqA0hX,366733.0,0.312,0.00155,0.799,0.0139,0.126,0.303,-7.113,0.0668,185.375,2.0,3.0
Diablo Swing Orchestra,Poetic Pitbull Revolution,2655,10,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",22L0zn10xTEYdeH6gG6fbT,291706.0,0.335,0.000229,0.958,0.0103,0.357,0.363,-5.861,0.11,134.864,11.0,4.0
Diablo Swing Orchestra,Porcelain Judas,1261,6,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",5rLt0fSdmHnbM8ReaV4Ozm,249133.0,0.541,0.00015,0.929,0.000559,0.0625,0.665,-5.172,0.0469,100.799,5.0,4.0
Diablo Swing Orchestra,Qualms Of Conscience,532,7,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",1mRm8ZDTs8AGnW60rAVKjw,76133.0,0.535,0.952,0.0905,0.727,0.105,0.402,-16.392,0.0733,135.976,2.0,1.0
Diablo Swing Orchestra,Rag Doll Physics,1864,8,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",7HeZ7jVtRt3Gsx80x9nQer,233026.0,0.352,0.012,0.689,0.000598,0.107,0.343,-7.5,0.0541,105.591,7.0,4.0
Diablo Swing Orchestra,Velvet Embracer,3539,19,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",6M0DAjlqZ58m5KltGj98KJ,245400.0,0.466,0.000598,0.915,0.00936,0.121,0.246,-5.376,0.077,65.588,7.0,4.0
Diablo Swing Orchestra,Voodoo mon amour,814,4,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",4xtuYNdQyVWgVS7AQBGbSP,271520.0,0.544,0.000973,0.982,0.661,0.43,0.374,-2.284,0.174,100.081,8.0,4.0
Diablo Swing Orchestra,Wedding March For A Bullet,1538,9,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",3vci4XobgpCBYSrA9emlK7,193733.0,0.575,0.000176,0.965,6.46e-05,0.157,0.432,-5.074,0.0704,114.731,6.0,4.0
Diablo Swing Orchestra,Zodiac Virtues,2084,8,"['jazz metal', 'opera metal', 'steampunk', 'swedish metal', 'symphonic metal']",1zfTRzaWfWNeb4hiyeHwmp,287533.0,0.632,0.00245,0.932,0.0153,0.117,0.591,-5.885,0.0363,112.937,9.0,4.0
Diam's,Ma France à moi,1,1,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",6qdGKP6ndrNejt1EEkctIK,233133.0,0.743,0.527,0.693,0.0,0.188,0.427,-3.532,0.332,83.038,8.0,4.0
Diamond Head,Am I Evil,468,1,"['hard rock', 'metal', 'nwobhm', 'speed metal', 'thrash metal']",55HmWFBCXVjQdx7p1iySET,440506.0,0.21,0.000505,0.841,0.000212,0.0506,0.327,-3.977,0.0775,174.764,9.0,4.0
Diana Krall,Temptation,267,1,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",68FhagAoZr9Ld8oCp9JoYP,267720.0,0.753,0.287,0.189,0.00301,0.0854,0.579,-14.235,0.0352,104.95,5.0,4.0
Dick Annegarn,Bruxelles,405,3,['chanson'],1wVc667h3tsylEeg34KwkD,148306.0,0.416,0.589,0.35,0.0,0.091,0.16,-10.677,0.0429,133.663,4.0,4.0
Dierks Bentley,Gone,410,3,"['contemporary country', 'country', 'country road']",7IhfjcaXuXCq20ZiAA7igK,205960.0,0.521,0.00985,0.746,0.0,0.0741,0.473,-6.173,0.0351,149.977,6.0,4.0
Dimmu Borgir,Interdimensional Summit,279,1,"['black metal', 'melodic death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'symphonic metal']",3c272JQ5S83nlQ8rjrK5Ur,279148.0,0.454,2.18e-05,0.969,0.171,0.0709,0.386,-4.897,0.0748,140.172,1.0,3.0
Dio,Don't Talk To Strangers,476,2,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",,,,,,,,,,,,,
Dio,Holy Diver,342,2,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",54yLLvpezvPO1lA3GspiZj,340640.0,0.473,0.0125,0.783,0.475,0.268,0.124,-10.671,0.0869,91.976,10.0,4.0
Dio,Rainbow In The Dark,1008,4,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",5qFxuUIAwJlzO60vqOiL7y,252693.0,0.508,7.06e-05,0.912,0.403,0.0492,0.682,-8.049,0.0368,117.582,9.0,4.0
Dio,The Last In Line,686,2,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",5fIZDuxfuM4tANRHZ8Btju,343173.0,0.295,0.014,0.833,0.0683,0.0816,0.625,-8.279,0.0764,172.756,9.0,4.0
Dio,We Rock,273,1,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",6qxi41lmbH35MT29bqlL4k,273866.0,0.327,4.99e-06,0.873,0.0172,0.247,0.48,-10.779,0.0514,153.012,9.0,4.0
Dire Straits,"Badges, Posters, Stickers, T-Shirts",297,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",2eaBlYY1AZPLrwhSo9IqOg,297413.0,0.601,0.0133,0.736,0.00126,0.317,0.411,-15.193,0.0638,113.577,5.0,4.0
Dire Straits,Brothers In Arms,2473,9,"['album rock', 'classic rock', 'mellow gold', 'rock']",60bF2b61f7Q5Bt82QCBwvc,419773.0,0.214,0.53,0.423,0.876,0.119,0.136,-9.454,0.0323,76.145,8.0,4.0
Dire Straits,Calling Elvis,778,3,"['album rock', 'classic rock', 'mellow gold', 'rock']",5g6o2ZEegnAI3MczbwZaTZ,384906.0,0.611,0.0939,0.571,0.787,0.164,0.386,-11.72,0.0314,120.049,4.0,4.0
Dire Straits,Communiqué,348,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",65yZkiuWflku6XPch2iqqq,348960.0,0.792,0.0391,0.688,0.416,0.0703,0.962,-11.143,0.036,110.375,2.0,4.0
Dire Straits,Down To The Waterline,3120,14,"['album rock', 'classic rock', 'mellow gold', 'rock']",7fYKKFD0jiSlMDgG9IUs1q,241906.0,0.61,0.148,0.683,0.28,0.157,0.61,-11.549,0.0458,138.695,11.0,4.0
Dire Straits,Eastbound Train - Live Version,209,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",1nedblPxE1fMiPA9XHb9Xd,209842.0,0.705,0.317,0.379,0.0221,0.824,0.94,-19.332,0.0395,103.038,4.0,4.0
Dire Straits,Expresso Love,311,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",0P5QEcwZfgLBjpATCGsUGH,311426.0,0.599,0.467,0.868,0.031,0.0684,0.858,-8.587,0.0303,140.149,2.0,4.0
Dire Straits,"Going Home - Live At Hammersmith Odeon, London/1983",730,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",7wxV4cgdjz0rRXujlUIyZJ,365493.0,0.314,0.257,0.328,0.0565,0.645,0.116,-10.932,0.0443,119.698,7.0,4.0
Dire Straits,Hand In Hand,287,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",1N5w5JlZKaeOMJLziWRq6L,287800.0,0.664,0.404,0.48,0.000388,0.106,0.438,-10.883,0.0315,107.695,9.0,4.0
Dire Straits,Heavy Fuel,618,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",1ydZRag9jS1VAXcUs8DAu9,309866.0,0.616,0.0164,0.813,0.0498,0.235,0.778,-8.069,0.0275,131.99,9.0,4.0
Dire Straits,If I Had You,255,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",31bBwO4xiDo5SxNTXIKj19,255963.0,0.529,0.238,0.695,0.0158,0.0891,0.886,-13.292,0.0297,148.814,4.0,4.0
Dire Straits,In The Gallery,4007,12,"['album rock', 'classic rock', 'mellow gold', 'rock']",5SXemxLERs0imkLpe4Aq8v,375626.0,0.656,0.132,0.6,0.106,0.113,0.714,-11.103,0.0453,164.148,8.0,4.0
Dire Straits,Industrial Disease,348,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",7btwmzYKStDASnnx0vubga,348440.0,0.607,0.00287,0.84,0.000895,0.101,0.766,-9.169,0.0461,149.505,9.0,4.0
Dire Straits,Iron Hand,188,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",6vTX4Fc8Zp2YWM3hHUQviF,188200.0,0.65,0.67,0.208,0.00615,0.129,0.222,-15.491,0.0264,88.994,4.0,4.0
Dire Straits,It Never Rains,479,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",5o4VFWeGJeCDaNNBdIXcVY,479800.0,0.658,0.026,0.75,0.011,0.0578,0.583,-8.395,0.0405,119.716,2.0,4.0
Dire Straits,Lady Writer,1089,5,"['album rock', 'classic rock', 'mellow gold', 'rock']",2RBcYkonAofm0rYycVrCGt,224666.0,0.633,0.103,0.809,0.611,0.0726,0.964,-8.595,0.0282,147.916,1.0,4.0
Dire Straits,Lions,2727,10,"['album rock', 'classic rock', 'mellow gold', 'rock']",4PgZTLaGAMlKD6FCATr2sz,303893.0,0.884,0.442,0.47,0.461,0.197,0.801,-11.758,0.0407,112.543,11.0,4.0
Dire Straits,"Local Hero / Wild Theme - Live At Les Arenes, Nimes / France / 1993",264,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",1Yj2PKkwYdYyM1XsvjVM2L,264026.0,0.212,0.87,0.39,0.886,0.977,0.0682,-11.106,0.0301,96.207,2.0,3.0
Dire Straits,Love Over Gold,375,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",0K8tOSa1LE1Ue784z6qwWZ,375506.0,0.591,0.337,0.345,0.0612,0.0862,0.0845,-14.058,0.0309,96.474,5.0,4.0
Dire Straits,Millionaire Blues,263,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",7HpLno7sjlrVAmwMP64UOU,263893.0,0.767,0.193,0.567,0.437,0.0696,0.93,-10.036,0.028,109.979,6.0,4.0
Dire Straits,Money For Nothing,2526,5,"['album rock', 'classic rock', 'mellow gold', 'rock']",4bO6DljpuAeQh6HS20i0I5,504333.0,0.642,0.0407,0.766,0.000103,0.0593,0.593,-6.82,0.0401,134.185,2.0,4.0
Dire Straits,Money For Nothing - Edit,246,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",1hXtY9yeMAcxZlBvWzjwJn,246840.0,0.679,0.0777,0.676,1.38e-05,0.0938,0.8,-9.734,0.0371,134.238,2.0,4.0
Dire Straits,News,759,3,"['album rock', 'classic rock', 'mellow gold', 'rock']",4s6p0rVzSaWqaJRsp0HBDI,253400.0,0.634,0.244,0.444,0.0635,0.114,0.267,-12.662,0.0645,78.334,4.0,4.0
Dire Straits,On Every Street,1204,4,"['album rock', 'classic rock', 'mellow gold', 'rock']",7lX5thFFq1mEARXVPgJ1op,301893.0,0.316,0.577,0.273,0.22,0.171,0.152,-11.185,0.0369,132.035,0.0,4.0
Dire Straits,Once Upon A Time In The West,972,3,"['album rock', 'classic rock', 'mellow gold', 'rock']",0vlCOzte4bru0gK74lfUIJ,324200.0,0.679,0.22,0.655,0.0198,0.109,0.898,-11.859,0.0456,146.556,9.0,4.0
Dire Straits,Private Investigations,1215,3,"['album rock', 'classic rock', 'mellow gold', 'rock']",5KVak7r5YKcnkmARc0hy0Q,405893.0,0.356,0.696,0.0967,0.691,0.0801,0.067,-20.084,0.0315,84.486,9.0,4.0
Dire Straits,Romeo And Juliet,2160,6,"['album rock', 'classic rock', 'mellow gold', 'rock']",0PNt5WTw092eED0ru9SuIp,360666.0,0.613,0.546,0.441,0.0132,0.0869,0.525,-11.999,0.0309,87.573,5.0,4.0
Dire Straits,Setting Me Up,2245,12,"['album rock', 'classic rock', 'mellow gold', 'rock']",1e7sKwOgiMF2FBgb8HmlRb,198906.0,0.668,0.0159,0.87,0.307,0.317,0.878,-9.697,0.034,109.917,2.0,4.0
Dire Straits,Single Handed Sailor,282,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",0lFnN31Rw1x5Mx1kojwQQY,282800.0,0.604,0.25,0.634,0.701,0.221,0.869,-11.342,0.0259,102.685,2.0,4.0
Dire Straits,Six Blade Knife,3528,14,"['album rock', 'classic rock', 'mellow gold', 'rock']",2miIOgni3EEut8pvYcxeYn,252000.0,0.898,0.137,0.412,0.338,0.0825,0.857,-13.826,0.0395,117.457,9.0,4.0
Dire Straits,Skateaway,397,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",22KSOpUAlJLJhACvQ65Bho,397533.0,0.513,0.272,0.809,0.00461,0.172,0.605,-9.841,0.033,116.599,7.0,4.0
Dire Straits,So Far Away - Full Version,620,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",33EAXRL27QIjSVA5x6zEMq,312266.0,0.701,0.245,0.656,0.164,0.0627,0.665,-6.593,0.0265,114.425,4.0,4.0
Dire Straits,Solid Rock,205,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",7jaqqD5RuxCzGXx4HeB4Dh,205826.0,0.567,0.245,0.924,0.00771,0.615,0.888,-6.765,0.0368,140.712,2.0,4.0
Dire Straits,Southbound Again,2506,14,"['album rock', 'classic rock', 'mellow gold', 'rock']",1lzaRptS63unC0qgT6hm7T,179200.0,0.815,0.65,0.57,0.49,0.0826,0.913,-11.655,0.0354,106.177,7.0,4.0
Dire Straits,Sultans Of Swing,9008,31,"['album rock', 'classic rock', 'mellow gold', 'rock']",37Tmv4NnfQeb0ZgUC4fOJj,348400.0,0.733,0.0614,0.794,0.0367,0.33,0.931,-10.023,0.0307,148.174,5.0,4.0
Dire Straits,Telegraph Road,1716,3,"['album rock', 'classic rock', 'mellow gold', 'rock']",0Bg100ruK1ZD7H96rNo6fR,858133.0,0.381,0.0152,0.59,0.464,0.169,0.282,-10.108,0.0321,123.272,2.0,4.0
Dire Straits,The Man's Too Strong,278,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",20w8V9fQINxZILwatU8mXm,278035.0,0.614,0.397,0.385,7.14e-05,0.263,0.273,-9.911,0.026,97.59,7.0,4.0
Dire Straits,Ticket To Heaven,528,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",4Uzv9ZmajuHh2tJzpATR3T,264200.0,0.548,0.179,0.46,0.639,0.289,0.664,-12.664,0.0293,116.738,2.0,4.0
Dire Straits,Tunnel Of Love,978,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",4ZSDreApKOo6eQYFx9qXfD,489506.0,0.488,0.242,0.792,0.0147,0.217,0.617,-7.882,0.0373,137.541,5.0,4.0
Dire Straits,Twisting By The Pool,312,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",4U1EyDvrf1gTJ6fJPL3Xde,210510.0,0.489,0.234,0.775,0.0,0.301,0.962,-13.411,0.038,182.555,9.0,4.0
Dire Straits,"Two Young Lovers - Live At Hammersmith Odeon, London/1983",289,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",7xObcZCERKAVkr9KBnm2yh,289666.0,0.4,0.104,0.976,0.0909,0.966,0.86,-6.276,0.0645,171.244,7.0,4.0
Dire Straits,Walk Of Life,1739,7,"['album rock', 'classic rock', 'mellow gold', 'rock']",6HMFtoMvv6n6Q2eOyPFyne,248893.0,0.437,0.326,0.965,0.00028,0.144,0.766,-4.448,0.136,172.428,4.0,4.0
Dire Straits,Walk Of Life - Live Version,306,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",6AWlEpAntLxYD3sOQJm3EC,306066.0,0.356,0.0179,0.979,0.119,0.956,0.712,-6.617,0.0603,176.98,4.0,4.0
Dire Straits,Water Of Love,5200,17,"['album rock', 'classic rock', 'mellow gold', 'rock']",62JvDbmEtwIU3m4LhiG6Ah,325133.0,0.817,0.481,0.552,0.0144,0.187,0.939,-12.962,0.0336,120.918,7.0,4.0
Dire Straits,What's The Matter Baby? - Live At The BBC,199,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",4Wz0wHZzDkhhPgtA4pOjMp,199733.0,0.476,0.00083,0.977,0.011,0.855,0.595,-7.917,0.145,152.539,5.0,4.0
Dire Straits,When It Comes To You,598,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",6LeptO47NxkMMkAz50aHGC,299733.0,0.629,0.201,0.623,0.526,0.0687,0.781,-9.007,0.0247,87.535,2.0,4.0
Dire Straits,Where Do You Think You're Going,915,5,"['album rock', 'classic rock', 'mellow gold', 'rock']",2kKNeapwCHUUvMhmAOGce6,229640.0,0.455,0.449,0.493,0.0158,0.116,0.484,-12.738,0.0414,155.165,9.0,4.0
Dire Straits,Why Worry?,1012,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",5hbxfDA0SZbyIilb9NUjqx,503173.0,0.608,0.925,0.213,0.243,0.113,0.111,-16.502,0.0291,93.689,4.0,4.0
Dire Straits,Wild West End,2547,10,"['album rock', 'classic rock', 'mellow gold', 'rock']",6yVnpVWuT3NdhAmQe05T33,281706.0,0.792,0.451,0.395,0.00148,0.1,0.54,-12.094,0.0379,132.914,2.0,4.0
Dire Straits,You And Your Friend,714,2,"['album rock', 'classic rock', 'mellow gold', 'rock']",6JjDGQoxsbVBlzRjT6eFlg,357226.0,0.56,0.497,0.286,0.803,0.21,0.219,-12.994,0.0262,87.228,0.0,4.0
Dire Straits,Your Latest Trick,1179,4,"['album rock', 'classic rock', 'mellow gold', 'rock']",3brm8qxTrdnbvuEOCloIch,389333.0,0.698,0.687,0.526,0.124,0.201,0.25,-8.955,0.0315,122.555,4.0,4.0
Dire Straits,Your Latest Trick - Remastered 1996,389,1,"['album rock', 'classic rock', 'mellow gold', 'rock']",2oKOGvdJ5BQEiguaSQJJpc,389666.0,0.507,0.709,0.405,0.106,0.226,0.269,-13.528,0.0368,122.457,4.0,4.0
Disasterpeace,Mycelium,82,1,"['chiptune', 'indie game soundtrack', 'video game music']",2D06561emcB6FeCcX3rUZ1,405041.0,0.132,0.202,0.172,0.84,0.102,0.0352,-18.206,0.0348,81.005,6.0,3.0
Disasterpeace,Panacea,1092,3,"['chiptune', 'indie game soundtrack', 'video game music']",7KBoQnlle2lUerygFSk0iJ,364273.0,0.395,0.992,0.00943,0.881,0.338,0.0818,-25.711,0.0546,72.739,8.0,4.0
Disasterpeace,Seeds of the Crown,21,1,"['chiptune', 'indie game soundtrack', 'video game music']",1OSuiqN2081Nk3vsFllx1S,353813.0,0.189,0.896,0.051,0.882,0.0559,0.029,-25.032,0.0412,62.405,1.0,4.0
Disasterpeace,Titan,171,1,"['chiptune', 'indie game soundtrack', 'video game music']",2pbQx0tRnUPR5BM3NOJhck,171997.0,0.0688,0.568,0.148,0.903,0.131,0.0304,-23.114,0.0458,78.512,8.0,4.0
Disasterpeace,Vignette: Panacea,2998,30,"['chiptune', 'indie game soundtrack', 'video game music']",53VQQYk83nx3DxsXpUBOzK,103799.0,0.372,0.977,0.0597,0.887,0.113,0.17,-20.394,0.0449,83.119,8.0,3.0
Disasterpeace,Vignette: Visions,225,2,"['chiptune', 'indie game soundtrack', 'video game music']",5oe4nXdLjrUa6ATlYYyGG3,191025.0,0.171,0.125,0.0327,0.643,0.0747,0.0306,-21.35,0.0425,120.543,1.0,4.0
Disasterpeace,Wisdoms Tragedy,126,1,"['chiptune', 'indie game soundtrack', 'video game music']",5EfdoD9WVkbJ60sc81WlC5,126865.0,0.143,0.961,0.00447,0.406,0.111,0.0579,-25.08,0.0478,173.725,8.0,4.0
Disiz,Autre espèce,265,1,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap inde']",6hS8LzoQahZ7Xdg8Jkw7cv,265906.0,0.689,0.418,0.586,0.0,0.118,0.385,-8.245,0.271,109.959,8.0,4.0
Disiz,J'pète les plombs,4,2,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap inde']",,,,,,,,,,,,,
Disiz,La fille de la piscine,1,1,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap inde']",6ktRIiP0BXK8nyEwgC3PMk,240246.0,0.705,0.165,0.441,7.69e-05,0.0942,0.365,-8.706,0.306,179.967,8.0,4.0
Disiz,Qu'ils ont de la chance,485,2,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap inde']",,,,,,,,,,,,,
Disiz,Splash,64,3,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap inde']",1T4gCNnApeyGgbuFTQSAJd,220954.0,0.797,0.234,0.627,0.0172,0.136,0.312,-9.142,0.259,115.073,5.0,4.0
Disturbed,Land of Confusion,574,2,"['alternative metal', 'nu metal', 'rap metal']",4ClGNWLK9vZMBtO0CpnyOE,287066.0,0.553,4.44e-05,0.991,0.0695,0.179,0.324,-3.703,0.0925,114.92,8.0,4.0
Disturbed,Stricken,490,2,"['alternative metal', 'nu metal', 'rap metal']",6RJdYpFQwLyNfDc5FbjkgV,245226.0,0.404,8.51e-05,0.969,0.0114,0.268,0.29,-2.938,0.195,173.878,8.0,4.0
Disturbed,Warrior,204,1,"['alternative metal', 'nu metal', 'rap metal']",2TNPagu8Z4zvDOpmnktF00,204826.0,0.549,1.16e-05,0.969,0.106,0.104,0.348,-2.763,0.049,101.055,1.0,4.0
Dj Cutman,"2 AM (From ""Animal Crossing"")",149,1,"['otacore', 'vgm remix']",,,,,,,,,,,,,
Dj Cutman,Beneath the Mask,260,1,"['otacore', 'vgm remix']",5MonT8eP9Fu7xzI4vAfKSu,260487.0,0.627,0.0274,0.683,0.00019,0.358,0.434,-6.2,0.107,81.847,7.0,4.0
Dj Cutman,"Chill Buster [From ""Deltarune""] - Lofi Hip Hop Mix",147,1,"['otacore', 'vgm remix']",,,,,,,,,,,,,
Dj Cutman,He walk (Accumula Town),116,1,"['otacore', 'vgm remix']",6S0JlNqvdDJ6Oq5dSOjuE2,116578.0,0.613,7.76e-06,0.722,0.743,0.25,0.64,-7.362,0.0343,132.977,1.0,4.0
Dj Cutman,Hot Tea & Firmware Updates,193,1,"['otacore', 'vgm remix']",6moZZxVGghfnZtsvdF9PM5,193500.0,0.809,0.082,0.657,0.83,0.11,0.67,-8.917,0.0554,120.026,8.0,4.0
Dj Cutman,I'm the Boss (Big Bad Bosses Remix),289,1,"['otacore', 'vgm remix']",,,,,,,,,,,,,
Dj Cutman,Pop/Stars Vs Megalovania,346,2,"['otacore', 'vgm remix']",3AUMiJI6rDcz3iQcTf3dH7,173837.0,0.641,0.00042,0.891,0.000196,0.114,0.383,-4.427,0.0468,92.476,7.0,4.0
Dj Cutman,The Legend of LoFi,145,1,"['otacore', 'vgm remix']",2m7Y68bhEEAzRDARRzbdDt,145218.0,0.755,0.602,0.316,0.935,0.108,0.37,-9.385,0.0835,80.015,6.0,4.0
Django,Pyramide,247,1,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",7JkECt7gHEgb7mWvk2rVkT,247285.0,0.787,0.18,0.7,0.0,0.0928,0.675,-8.204,0.295,140.059,11.0,4.0
Django Django,Got Me Worried,45,1,"['alternative dance', 'chamber psych', 'electronic rock', 'electronica', 'indie rock', 'new rave', 'shimmer pop']",63MFmFrgrAHIkoPRpLrFN5,216066.0,0.709,0.03,0.953,0.0108,0.258,0.348,-6.274,0.0381,116.225,9.0,4.0
Django Django,Right the Wrongs,128,1,"['alternative dance', 'chamber psych', 'electronic rock', 'electronica', 'indie rock', 'new rave', 'shimmer pop']",5iPGkcQAgpX9lr6eLMYaq4,128826.0,0.49,0.0958,0.9,0.578,0.111,0.27,-6.226,0.0506,178.038,1.0,4.0
Django Django,Spirals,299,1,"['alternative dance', 'chamber psych', 'electronic rock', 'electronica', 'indie rock', 'new rave', 'shimmer pop']",3Uxjvj6TXr742JOFa7qYn6,299693.0,0.56,0.0613,0.872,0.00787,0.189,0.133,-5.615,0.0375,136.989,11.0,4.0
Dmitri Shostakovich,Suite for Variety Orchestra: Waltz 2 (Arr. for 12 Cellos),223,1,"['classical', 'compositional ambient', 'russian modern classical']",2lYiAfCb8iv3Q8llYiMT8z,224826.0,0.262,0.914,0.0703,0.938,0.111,0.348,-21.879,0.0321,91.604,0.0,4.0
Doc Gynéco,L'homme qui ne valait pas dix centimes,248,2,"['french hip hop', 'french reggae', 'musique guadeloupe', 'old school rap francais', 'rap conscient']",,,,,,,,,,,,,
Donut's GANG,Avalanche,1902,12,[],4YC24T5QrOx9FXhpPJ3W07,192999.0,0.939,0.502,0.584,0.0,0.084,0.11,-15.214,0.499,135.041,6.0,4.0
Donut's GANG,Bavure,1266,8,[],2eaegSSFLxwFonBYEpJI6B,196581.0,0.858,0.339,0.598,0.000104,0.108,0.505,-13.611,0.208,143.99,0.0,4.0
Donut's GANG,Brannan,1657,10,[],1v71xG5G37e5BjPtjdjxiH,184529.0,0.594,0.334,0.309,0.0,0.104,0.585,-14.95,0.107,102.026,0.0,4.0
Donut's GANG,Confiance,1351,8,[],70Kl7qfaiYXQa6shSlsTCU,193706.0,0.809,0.385,0.446,0.000168,0.138,0.706,-12.3,0.171,142.057,11.0,4.0
Donut's GANG,Conscience,3336,15,[],6GR75quxwgoE7czB5K9YW3,223319.0,0.796,0.0735,0.399,0.0,0.0572,0.433,-14.222,0.197,95.022,10.0,4.0
Donut's GANG,Conscience (Rework PHR),1596,7,[],1T9mSJ2RR6CP1ZvppFwIvK,228631.0,0.711,0.257,0.629,0.0,0.0837,0.553,-7.29,0.117,94.94,5.0,4.0
Donut's GANG,Danton,1085,5,[],1luNQ3KIgHaeq3hekHEUaz,217000.0,0.759,0.724,0.463,0.0,0.267,0.76,-12.925,0.229,140.044,8.0,4.0
